numero_de_cliente	foto_mes	active_quarter	cliente_vip	internet	cliente_edad	cliente_antiguedad	mrentabilidad	mrentabilidad_annual	mcomisiones	mactivos_margen	mpasivos_margen	cproductos	tpaquete1	tpaquete2	tpaquete7	tpaquete9	tcuentas	ccuenta_corriente	mcuenta_corriente_adicional	mcuenta_corriente	ccaja_ahorro	mcaja_ahorro	mcaja_ahorro_adicional	mcaja_ahorro_dolares	mdescubierto_preacordado	mcuentas_saldo	ctarjeta_debito	ctarjeta_debito_trx	mautoservicio	ctarjeta_visa	ctarjeta_visa_trx	mtarjeta_visa_consumo	ctarjeta_master	ctarjeta_master_trx	mtarjeta_master_consumo	cprestamos_personales	mprestamos_personales	cprestamos_prendarios	mprestamos_prendarios	cprestamos_hipotecarios	mprestamos_hipotecarios	cplazo_fijo	mplazo_fijo_dolares	mplazo_fijo_pesos	cinversion1	minversion1_pesos	minversion1_dolares	cinversion2	minversion2	cseguro_vida	cseguro_auto	cseguro_vivienda	cseguro_accidentes_personales	ccaja_seguridad	cpayroll_trx	mpayroll	mpayroll2	cpayroll2_trx	ccuenta_debitos_automaticos	mcuenta_debitos_automaticos	ctarjeta_visa_debitos_automaticos	mtarjeta_visa_debitos_automaticos	ctarjeta_master_debitos_automaticos	mttarjeta_master_debitos_automaticos	cpagodeservicios	mpagodeservicios	cpagomiscuentas	mpagomiscuentas	ccajeros_propios_descuentos	mcajeros_propios_descuentos	ctarjeta_visa_descuentos	mtarjeta_visa_descuentos	ctarjeta_master_descuentos	mtarjeta_master_descuentos	ccomisiones_mantenimiento	mcomisiones_mantenimiento	ccomisiones_otras	mcomisiones_otras	cforex	cforex_buy	mforex_buy	cforex_sell	mforex_sell	ctransferencias_recibidas	mtransferencias_recibidas	ctransferencias_emitidas	mtransferencias_emitidas	cextraccion_autoservicio	mextraccion_autoservicio	ccheques_depositados	mcheques_depositados	ccheques_emitidos	mcheques_emitidos	ccheques_depositados_rechazados	mcheques_depositados_rechazados	ccheques_emitidos_rechazados	mcheques_emitidos_rechazados	tcallcenter	ccallcenter_trx	thomebanking	chomebanking_trx	ccajas_trx	ccajas_consultas	ccajas_depositos	ccajas_extracciones	ccajas_otras	catm_trx	matm	catm_trx_other	matm_other	ctrx_quarter	tmobile_app	cmobile_app_trx	Master_delinquency	Master_status	Master_mfinanciacion_limite	Master_Fvencimiento	Master_Finiciomora	Master_msaldototal	Master_msaldopesos	Master_msaldodolares	Master_mconsumospesos	Master_mconsumosdolares	Master_mlimitecompra	Master_madelantopesos	Master_madelantodolares	Master_fultimo_cierre	Master_mpagado	Master_mpagospesos	Master_mpagosdolares	Master_fechaalta	Master_mconsumototal	Master_cconsumos	Master_cadelantosefectivo	Master_mpagominimo	Visa_delinquency	Visa_status	Visa_mfinanciacion_limite	Visa_Fvencimiento	Visa_Finiciomora	Visa_msaldototal	Visa_msaldopesos	Visa_msaldodolares	Visa_mconsumospesos	Visa_mconsumosdolares	Visa_mlimitecompra	Visa_madelantopesos	Visa_madelantodolares	Visa_fultimo_cierre	Visa_mpagado	Visa_mpagospesos	Visa_mpagosdolares	Visa_fechaalta	Visa_mconsumototal	Visa_cconsumos	Visa_cadelantosefectivo	Visa_mpagominimo	clase_ternaria	cluster2
43476765	202002	1	0	0	32	19	7137.74	51494.87	8.19	6013.76	79.88	6	1	0	0	0	1	1	0	-8125.46	2	0	0	0	0	-8280.97	1	0	0	0	0	0	0	0	0	3	37944.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	304.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	2
43488816	202009	1	0	1	30	9	595.33	5910.4	217.14	0	323.24	8	1	0	0	0	1	1	0	0	2	36727.2	0	294783.67	1.17	306899.83	2	18	16936.31	1	0	0	1	0	0	0	0	0	0	0	0	1	81900	0	0	0	0	2	24395.43	0	0	0	0	0	1	51912.9	0	0	1	1712.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	217.14	1	0	0	1	234	4	3978	8	42055.65	2	12870	0	0	0	0	0	0	0	0	0	0	1	76	0	0	0	0	0	2	12870	0	0	113	1	67	0	0	126360	-1583	53	0	0	0	351	0	140400	0	0	0	0	-795.6	0	269	351	1	0	0	0	0	151632	-1948	51	0	0	0	984.14	0	168480	0	0	0	0	-3032.985	0	269	984.14	2	0	0	BAJA+2	4
43496994	202008	1	0	1	45	44	1241.8	14263.06	1221.91	17	0	4	1	0	0	0	1	1	0	-565.83	2	0	0	0	1.17	-1695.99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	2	1221.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	2
43499639	202010	1	0	0	31	55	-387.72	27398.74	-2322.85	-1639.22	3293.18	6	1	0	0	0	1	1	0	0	2	3036.87	0	4577.62	1.17	4592.64	1	0	0	1	5	100258.36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4754.45	0	0	0	0	0	0	0	0	4	-2322.85	0	0	0	0	0	3	72398.31	3	9497.86	0	0	0	0	0	0	0	0	0	0	0	0	1	60	0	0	0	0	0	0	0	0	0	44	0	1	0	0	176904	-1399	53	0	0	0	351	0	196560	0	0	3	0	-795.6	0	1545	351	1	0	0	0	0	176904	-1764	51	-8036.63	-108306.09	98903.23	100053.82	1269.15	196560	0	0	3	0	-59750.55	8.17	1545	100053.82	6	0	0	BAJA+2	2
43500073	202011	1	0	0	60	39	268.09	10642.63	257.89	0.27	8.45	7	1	0	0	0	1	1	0	-11.85	2	525.08	0	0	1.17	-355.62	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	257.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	1	0	0	75816	-1642	53	0	0	0	351	0	84240	0	0	12	0	-795.6	0	208	351	1	0	0	0	0	88452	-2129	51	0	0	0	984.14	0	98280	0	0	5	0	-3032.985	0	1187	984.14	2	0	0	BAJA+2	6
43525815	202002	1	0	1	45	6	15.51	1628.21	0	0	13.26	6	1	0	0	0	1	1	0	0	2	878.03	0	1505.15	1.17	488.01	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2987.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	362.7	2	643.5	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	60	1	22	0	0	75816	-1735	53	0	0	0	351	0	84240	0	0	3	0	-795.6	0	100	351	1	0	0	0	0	75816	-2100	51	0	0	0	984.14	0	84240	0	0	3	0	-3032.985	0	100	984.14	2	0	0	BAJA+2	4
43529202	202009	1	0	1	45	50	1799.77	-62053.36	-93.99	1609.46	9.15	5	1	0	0	0	1	1	0	0	2	617.03	0	0	0	916.05	2	0	0	0	0	0	0	0	0	0	0	2	619635.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	-93.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	7	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	2
43576410	202008	1	0	1	65	55	2387.72	29622.14	1726.11	563.81	1.67	5	1	0	0	0	1	1	0	-6422.77	2	0	0	86.77	1.17	-9291.59	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1923.24	2	1726.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	13	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	2
43609221	202008	1	0	1	29	57	1363.77	5447.15	1304.38	7.15	43.61	6	1	0	0	0	1	1	0	-443.46	2	2556.81	0	7.81	1.17	-1.47	1	0	0	1	1	584.92	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13127.4	0	0	0	0	0	0	1	1361.45	4	1304.38	0	0	0	0	0	3	17895.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	25	1	35	0	0	63180	-1794	53	0	0	0	351	0	70200	0	0	5	0	-795.6	0	1517	351	1	0	0	0	0	101088	-1794	51	499.88	584.85	0	0	0	112320	0	0	5	584.85	-585	0	1517	0	0	0	280.8	BAJA+2	3
43624596	202006	0	0	0	44	55	0	0	0	0	0	6	1	0	0	0	1	1	0	-23198.83	2	0	0	0	1.17	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	63180	-1644	51	0	0	0	984.14	0	70200	0	0	-1	0	-3032.985	0	1665	984.14	2	0	0	BAJA+2	6
43634772	202005	1	0	1	29	52	-2847.35	16588.64	129.46	-2544.31	0.02	6	1	0	0	0	1	1	0	-5691.54	2	0	0	0	1.17	-5133.31	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	129.46	0	0	0	0	0	1	2446.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	2	0	0	63180	-637	53	0	0	0	351	0	70200	0	0	11	0	-795.6	0	1558	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	7
43638761	202004	1	0	1	37	52	54.8	868.63	0	41.48	5.36	4	1	0	0	0	1	1	0	-723.73	2	381.6	0	0	0	323.85	1	0	0	0	0	0	0	0	0	1	15402.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	11	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	6
43651482	202002	1	0	1	30	51	1271.01	13023.55	1229.31	35.35	0.29	5	1	0	0	0	1	1	0	-1631.64	2	0.78	0	0	1.17	-1634.34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	6	1229.31	0	0	0	0	0	1	1755	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	0	0	0	0	0	0	0	16	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	9	126360	-2190	51	0	0	0	0	0	140400	0	0	3	0	-32.12	0	1115	0	0	0	0	BAJA+2	2
43660605	202009	1	0	1	50	58	-779.51	-7045.1	-123.78	-681.29	120.84	4	1	0	0	0	1	1	0	0.01	2	8157.68	0	0	0	60.17	1	20	35106.41	0	0	0	0	0	0	2	241224.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	66872.36	0	0	3	5854.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-123.78	0	0	0	0	0	11	42155.1	2	4843.8	9	35685	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	7	29835	2	5850	128	1	67	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	2
43685326	202006	0	0	0	35	55	0	0	0	0	0	7	1	0	0	0	1	1	0	-8559.42	2	0	0	0	1.17	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1284.19	0	0	0	0	0	0	0	0	0	0	0	0	1	1923.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	252720	-579	53	10039.39	10039.39	0	4980.65	0	280800	0	0	-1	0	-10485.48	0	1262	4980.65	4	0	234	0	0	252720	-1644	51	4642.81	5432.08	0	1284.19	0	280800	0	0	20	5367.67	-6036.75	0	1687	1284.19	1	0	1661.4	BAJA+2	2
43688716	202010	1	0	0	63	59	14936.05	45011.83	0	11095.94	1669.92	4	1	0	0	0	1	1	0	-110580.18	2	0	0	0	0	-289645.48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	3	0	1	0	9	88452	-1855	53	-2998.11	-2998.11	0	0	0	98280	0	0	3	0	-202020.09	0	705	0	0	0	0	0	9	31590	-1855	51	-40.76	-47.68	0	0	0	35100	0	0	3	0	-72101.91	0	705	0	0	0	0	BAJA+2	2
43689043	202005	1	0	1	39	54	1401.81	8810.31	0	0	1198.13	7	1	0	0	0	1	1	0	0	2	1887.1	0	50182.77	1.17	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	161822.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2576.34	2	2342.41	0	0	0	0	0	0	0	0	0	0	0	0	1	19	1	0	0	1	0	0	0	0	0	42	1	12	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	252720	-1705	51	0	0	0	984.14	0	280800	0	0	4	0	-3032.985	0	1614	984.14	2	0	0	BAJA+2	4
43721059	202009	1	0	1	41	24	2284.98	32617.88	50.88	0	1909.49	8	1	0	0	0	1	1	0	0	2	128896.52	0	0	1.17	117743.82	2	2	6969.85	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	50.88	0	0	0	0	0	0	0	0	0	4	33345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	33345	0	0	35	1	40	0	0	430539.52	-1552	53	0	0	0	351	0	478446.63	0	0	0	0	-795.6	0	289	351	1	0	0	0	0	430539.52	-1917	51	0	0	0	984.14	0	478446.63	0	0	0	0	-3032.985	0	289	984.14	2	0	0	BAJA+2	2
43731410	202004	1	0	1	31	53	1331.6	16841.82	1228.82	87.77	0.07	7	1	0	0	0	1	1	0	-2349.11	2	0	0	0	0	-1709.41	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	4	1228.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	4	0	0	0	0	0	0	0	0	0	17	0	0	0	0	37908	-1491	53	0	0	0	0	0	42120	0	0	1	0	0	0	1446	0	0	0	0	0	0	151632	-1886	51	0	0	0	984.14	0	168480	0	0	1	0	-3032.985	0	1408	984.14	2	0	0	BAJA+2	2
43739980	202003	1	0	1	27	51	1672.81	16195.24	1303.06	269.38	46.65	6	1	0	0	0	1	1	0	-1104.55	2	1403.87	0	3.76	1.17	-3944.31	1	8	2991.51	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	6	1303.06	0	0	0	0	0	2	26910	0	0	3	8775	0	0	0	0	0	0	0	0	1	3	1	28	0	0	0	0	0	3	8775	0	0	68	1	177	0	0	63180	-364	53	0	0	0	351	0	70200	0	0	6	0	-795.6	0	751	351	1	0	0	0	0	63180	-1766	51	2389.59	2795.82	0	0	0	70200	0	0	6	2795.82	-16380	0	1535	0	0	0	234	BAJA+2	2
43745315	202005	1	0	1	71	54	1659.71	8636.1	1548.6	50.03	44.94	7	1	0	0	0	1	1	0	-2546.01	2	805.29	0	0	1.17	-5099.99	3	0	0	1	2	4809.68	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	4809.68	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	6	1548.6	0	0	0	0	0	1	2925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1	7	0	0	126360	-609	53	-2.92	-2.92	0	351	0	140400	0	0	4	0	-795.6	0	1614	351	1	0	0	0	0	176904	-1705	51	4160.17	4867.39	0	4809.68	0	196560	0	0	4	0	-5844.04	0	1614	4809.68	2	0	245.7	BAJA+2	1
43745818	202007	0	0	0	40	55	1863.82	3045.25	1726.11	117.7	0	7	1	0	0	0	1	1	0	-3917.35	2	0	0	0	1.17	-6129.46	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1923.24	2	1726.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252720	-1278	53	0	0	0	351	0	280800	0	0	2	0	-795.6	0	1670	351	1	0	0	0	0	252720	-1644	51	0	0	0	984.14	0	280800	0	0	2	0	-3032.985	0	1670	984.14	2	0	0	BAJA+2	5
43757165	202004	0	0	0	61	37	1898.03	17109.4	1543.87	302.7	0	6	1	0	0	0	1	1	0	-8972.34	2	0	0	0	1.17	-11032.43	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1720.19	2	1543.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	5
43767447	202008	1	0	1	39	36	1488.88	18525.97	1308.38	86.63	67.64	5	1	0	0	0	1	1	0	-353.07	2	2003.28	0	5007.48	1.17	5791.37	1	0	0	1	1	2141.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	4	1308.38	0	0	0	0	0	1	5850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	1	8	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	252720	-1855	51	1857.45	2173.21	0	0	0	280800	0	0	5	0	-1547.44	0	1090	0	0	0	117	BAJA+2	3
43771139	202010	1	0	0	30	7	2.14	91.65	0	0	1.83	6	1	0	0	0	1	1	0	0	2	114.57	0	183.29	1.17	299.02	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	11	0	0	0	0	0	0	0	0	0	4	0	0	0	0	63180	-1641	53	0	0	0	351	0	70200	0	0	3	0	-795.6	0	198	351	1	0	0	0	0	126360	-2006	51	0	0	0	984.14	0	140400	0	0	3	0	-3032.985	0	198	984.14	2	0	0	BAJA+2	4
43771820	202008	1	0	0	83	56	6753.49	40353.73	1547.88	-4.48	4453.72	5	1	0	0	0	1	1	0	0	2	293479.48	0	1744.37	0	274753.79	2	11	82410.91	1	1	520.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	520.65	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	8	1547.88	0	0	0	0	0	2	77220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	64	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-2098	51	450.34	526.89	0	520.65	0	140400	0	0	5	0	-458.21	0	1215	520.65	1	0	23.4	BAJA+2	3
43776863	202002	1	0	0	38	50	1148.43	7728.78	169.08	824.67	12.38	7	1	0	0	0	1	1	0	-7883.76	2	0	0	0	1.17	-8213.83	1	0	0	1	12	8910.6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	189.23	2	582.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	169.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	1	0	63180	-729	24	17424.5	17424.5	0	0	0	70200	0	0	10	0	0	0	1474	0	0	0	5557.5	1	0	63180	-1825	55	81337.46	95164.82	0	582.66	0	70200	0	0	10	0	0	0	1474	582.66	2	0	31976.1	BAJA+2	2
43777764	202011	1	0	0	31	59	1248.68	6117.52	1234.46	9.73	2.42	5	1	0	0	0	1	1	0	-296.22	2	150.57	0	3820.85	0	-1353.42	1	7	1997.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	4	1234.46	0	0	0	0	0	2	4230.01	1	23.4	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	1	1	0	0	0	0	0	85	0	1	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	2
43779301	202004	1	0	0	29	52	-5341.33	8824.12	0	-4565.24	0	4	1	0	0	0	1	1	0	-298267.66	2	0	0	1.56	0	-298266.09	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	7
43782747	202008	1	0	1	43	56	97.47	-4976.77	240.32	-145.63	23.53	5	1	0	0	0	1	1	0	0	2	10928.89	0	559.76	0	8613.09	1	5	17339.55	0	0	0	0	0	0	1	19718.95	0	0	0	0	1	58500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	240.32	1	0	0	1	234	3	34799.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	1	0	0	1	0	0	0	0	0	24	1	17	0	0	126360	-943	53	0	0	0	351	0	140400	0	0	4	0	-795.6	0	1532.5	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	4
43785050	202006	0	0	0	35	53	0	0	0	0	0	5	1	0	0	0	1	1	0	-9316.81	2	0	0	48.63	1.17	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	-5173.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	50544	-607	53	0	0	0	351	0	56160	0	0	-1	0	-795.6	0	1611	351	1	0	0	0	0	126360	-1460	51	167.23	209.07	0	984.14	0	168480	0	0	4	0	-3032.985	0	1820	984.14	2	0	0	BAJA+2	6
43789878	202006	0	0	0	34	52	0	0	0	0	0	8	1	0	0	0	1	1	0	-21.83	2	15302.26	0	32423.12	1.17	0	1	0	0	1	0	0	1	0	0	1	13863.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9014.81	0	0	0	0	0	0	1	1923.24	0	0	1	0	0	1	234	4	87750	9	18523.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	707616	-638	53	0	0	0	351	0	786240	0	0	-1	0	-795.6	0	1575	351	1	0	0	0	0	252720	-1369	51	21855.4	25570.81	0	525.86	6.34	280800	0	0	-1	0	-3464.45	0	1575	525.86	4	0	18474.3	BAJA+2	2
